State Fips Code,County Fips Code,Name,Housing Unit Estimate,Rodent Estimate,90% CI Lower Bound,90% CI Upper Bound
47,071,"Hardin County, TN","14,134"," 	2,032 ", 	888 ," 	3,176 "
47,073,"Hawkins County, TN","27,499"," 	4,299 "," 	1,879 "," 	6,719 "
47,075,"Haywood County, TN","8,407"," 	1,249 ", 	546 ," 	1,952 "
47,077,"Henderson County, TN","13,049"," 	2,213 ", 	967 ," 	3,459 "
47,079,"Henry County, TN","17,305"," 	2,878 "," 	1,258 "," 	4,498 "
47,081,"Hickman County, TN","10,616"," 	2,518 "," 	1,101 "," 	3,936 "
47,083,"Houston County, TN","4,239"," 	1,070 ", 	468 ," 	1,673 "
47,085,"Humphreys County, TN","8,990"," 	1,652 ", 	722 ," 	2,582 "
47,087,"Jackson County, TN","5,933"," 	1,386 ", 	606 ," 	2,167 "
47,089,"Jefferson County, TN","24,453"," 	3,558 "," 	1,555 "," 	5,561 "
47,091,"Johnson County, TN","9,019"," 	1,981 ", 	866 ," 	3,096 "
47,093,"Knox County, TN","210,085"," 	19,693 "," 	10,976 "," 	28,411 "
47,095,"Lake County, TN","2,596", 	776 , 	339 ," 	1,213 "
47,097,"Lauderdale County, TN","11,323"," 	1,912 ", 	836 ," 	2,989 "
47,099,"Lawrence County, TN","18,268"," 	3,480 "," 	1,521 "," 	5,439 "
47,101,"Lewis County, TN","5,633", 	641 , 	280 ," 	1,001 "
47,103,"Lincoln County, TN","15,714"," 	2,629 "," 	1,149 "," 	4,110 "
47,105,"Loudon County, TN","23,739"," 	3,403 "," 	1,487 "," 	5,318 "
47,107,"McMinn County, TN","23,471"," 	3,772 "," 	1,649 "," 	5,895 "
47,109,"McNairy County, TN","12,081"," 	2,185 "," 	1,015 "," 	3,355 "
47,111,"Macon County, TN","10,565"," 	1,761 ", 	770 ," 	2,752 "
47,113,"Madison County, TN","43,498"," 	4,697 "," 	2,053 "," 	7,341 "
47,115,"Marion County, TN","13,600"," 	2,455 "," 	1,123 "," 	3,788 "
47,117,"Marshall County, TN","13,927"," 	2,592 "," 	1,133 "," 	4,050 "
47,119,"Maury County, TN","39,259"," 	5,730 "," 	2,869 "," 	8,590 "
47,121,"Meigs County, TN","5,969"," 	1,137 ", 	497 ," 	1,778 "
47,123,"Monroe County, TN","21,413"," 	2,623 "," 	1,171 "," 	4,075 "
47,125,"Montgomery County, TN","84,148"," 	7,282 "," 	3,183 "," 	11,381 "
47,127,"Moore County, TN","3,087", 	732 , 	320 ," 	1,144 "
47,129,"Morgan County, TN","9,087"," 	1,955 ", 	855 ," 	3,056 "
47,131,"Obion County, TN","14,601"," 	2,352 "," 	1,028 "," 	3,676 "
47,133,"Overton County, TN","10,392"," 	1,770 ", 	773 ," 	2,766 "
47,135,"Perry County, TN","4,692", 	909 , 	397 ," 	1,420 "
47,137,"Pickett County, TN","3,526", 	488 , 	213 , 	762 
47,139,"Polk County, TN","9,235"," 	1,759 ", 	786 ," 	2,732 "
47,141,"Putnam County, TN","35,344"," 	3,591 "," 	1,570 "," 	5,613 "
47,143,"Rhea County, TN","14,847"," 	2,268 ", 	991 ," 	3,545 "
47,145,"Roane County, TN","25,694"," 	4,187 "," 	1,983 "," 	6,391 "
47,147,"Robertson County, TN","28,034"," 	4,224 "," 	1,846 "," 	6,601 "
47,149,"Rutherford County, TN","125,447"," 	8,249 "," 	3,694 "," 	12,804 "
47,151,"Scott County, TN","10,043"," 	2,007 ", 	938 ," 	3,075 "
47,153,"Sequatchie County, TN","6,527"," 	1,065 ", 	465 ," 	1,664 "
47,155,"Sevier County, TN","58,720"," 	5,368 "," 	2,346 "," 	8,390 "
47,157,"Shelby County, TN","407,273"," 	34,163 "," 	23,657 "," 	44,668 "
47,159,"Smith County, TN","8,898"," 	1,938 ", 	862 ," 	3,013 "
47,161,"Stewart County, TN","6,896"," 	1,385 ", 	605 ," 	2,165 "
47,163,"Sullivan County, TN","75,905"," 	8,646 "," 	3,779 "," 	13,513 "
47,165,"Sumner County, TN","75,354"," 	6,403 "," 	2,799 "," 	10,008 "
47,167,"Tipton County, TN","24,104"," 	3,573 "," 	1,993 "," 	5,154 "
47,169,"Trousdale County, TN","3,781", 	758 , 	331 ," 	1,184 "
47,171,"Unicoi County, TN","8,921"," 	1,808 ", 	822 ," 	2,795 "
47,173,"Union County, TN","9,573"," 	1,627 ", 	709 ," 	2,544 "
47,175,"Van Buren County, TN","2,695", 	417 , 	182 , 	652 
47,177,"Warren County, TN","18,053"," 	3,110 "," 	1,359 "," 	4,861 "
47,179,"Washington County, TN","61,196"," 	6,428 "," 	2,974 "," 	9,882 "
47,181,"Wayne County, TN","7,366"," 	1,409 ", 	616 ," 	2,202 "
47,183,"Weakley County, TN","15,645"," 	2,767 "," 	1,210 "," 	4,325 "
47,185,"White County, TN","12,102"," 	2,216 ", 	969 ," 	3,464 "
47,187,"Williamson County, TN","87,541"," 	5,592 "," 	2,480 "," 	8,703 "
47,189,"Wilson County, TN","56,410"," 	5,359 "," 	2,342 "," 	8,376 "
48,001,"Anderson County, TX","20,632"," 	2,803 "," 	1,225 "," 	4,381 "
48,003,"Andrews County, TX","6,354", 	875 , 	382 ," 	1,367 "
48,005,"Angelina County, TX","37,250"," 	4,053 "," 	1,772 "," 	6,335 "
48,007,"Aransas County, TX","16,238", 	857 , 	375 ," 	1,340 "
48,009,"Archer County, TX","4,184", 	983 , 	430 ," 	1,537 "
48,011,"Armstrong County, TX",927, 	348 , 	152 , 	543 
48,013,"Atascosa County, TX","18,725"," 	2,016 ", 	881 ," 	3,151 "
48,015,"Austin County, TX","13,521"," 	1,779 ", 	778 ," 	2,781 "
48,017,"Bailey County, TX","2,782", 	424 , 	185 , 	663 
48,019,"Bandera County, TX","12,058"," 	2,010 ", 	879 ," 	3,142 "
48,021,"Bastrop County, TX","31,090"," 	4,123 "," 	1,802 "," 	6,444 "
48,023,"Baylor County, TX","2,649", 	619 , 	271 , 	968 
48,025,"Bee County, TX","10,763"," 	1,335 ", 	584 ," 	2,087 "
48,027,"Bell County, TX","144,240"," 	9,053 "," 	3,957 "," 	14,149 "
48,029,"Bexar County, TX","705,038"," 	53,651 "," 	34,703 "," 	72,599 "
48,031,"Blanco County, TX","5,866"," 	1,272 ", 	556 ," 	1,989 "
48,033,"Borden County, TX",394, 	107 , 	47 , 	167 
48,035,"Bosque County, TX","9,805"," 	1,635 ", 	714 ," 	2,555 "
48,037,"Bowie County, TX","40,202"," 	3,947 "," 	1,725 "," 	6,169 "
48,039,"Brazoria County, TX","142,608"," 	7,123 "," 	3,536 "," 	10,710 "
48,041,"Brazos County, TX","94,330"," 	5,502 "," 	2,405 "," 	8,600 "
48,043,"Brewster County, TX","5,575", 	605 , 	264 , 	945 
48,045,"Briscoe County, TX",957, 	303 , 	132 , 	473 
48,047,"Brooks County, TX","3,237", 	449 , 	196 , 	702 
48,049,"Brown County, TX","19,355"," 	2,453 "," 	1,072 "," 	3,834 "
48,051,"Burleson County, TX","9,315"," 	1,267 ", 	554 ," 	1,980 "
48,053,"Burnet County, TX","23,943"," 	2,255 ", 	986 ," 	3,525 "
48,055,"Caldwell County, TX","15,671"," 	2,056 ", 	898 ," 	3,213 "
48,057,"Calhoun County, TX","12,151"," 	1,392 ", 	613 ," 	2,170 "
48,059,"Callahan County, TX","6,792"," 	1,305 ", 	570 ," 	2,039 "
48,061,"Cameron County, TX","154,019"," 	8,914 "," 	3,896 "," 	13,932 "
48,063,"Camp County, TX","5,853", 	877 , 	384 ," 	1,371 "
48,065,"Carson County, TX","2,793", 	928 , 	406 ," 	1,451 "
48,067,"Cass County, TX","14,727"," 	2,392 "," 	1,045 "," 	3,738 "
48,069,"Castro County, TX","3,190", 	710 , 	310 ," 	1,110 "
48,071,"Chambers County, TX","16,823"," 	1,588 ", 	694 ," 	2,483 "
48,073,"Cherokee County, TX","21,420"," 	3,456 "," 	1,511 "," 	5,402 "
48,075,"Childress County, TX","2,856", 	334 , 	146 , 	521 
48,077,"Clay County, TX","5,335", 	975 , 	426 ," 	1,523 "
48,079,"Cochran County, TX","1,352", 	459 , 	201 , 	717 
48,081,"Coke County, TX","2,736", 	501 , 	219 , 	784 
48,083,"Coleman County, TX","5,559", 	834 , 	365 ," 	1,304 "
48,085,"Collin County, TX","390,216"," 	13,255 "," 	7,416 "," 	19,094 "
48,087,"Collingsworth County, TX","1,598", 	525 , 	230 , 	821 
48,089,"Colorado County, TX","10,801"," 	1,699 ", 	743 ," 	2,655 "
48,091,"Comal County, TX","63,391"," 	5,602 "," 	2,505 "," 	8,698 "
48,093,"Comanche County, TX","7,444"," 	1,179 ", 	515 ," 	1,843 "
48,095,"Concho County, TX","1,669", 	459 , 	200 , 	717 
48,097,"Cooke County, TX","17,076"," 	2,804 "," 	1,225 "," 	4,382 "
48,099,"Coryell County, TX","27,089"," 	2,600 "," 	1,136 "," 	4,064 "
48,101,"Cottle County, TX",945, 	332 , 	145 , 	519 
48,103,"Crane County, TX","1,695", 	268 , 	117 , 	419 
48,105,"Crockett County, TX","1,887", 	184 , 	81 , 	288 
48,107,"Crosby County, TX","2,908", 	871 , 	381 ," 	1,361 "
48,109,"Culberson County, TX","1,175", 	246 , 	107 , 	384 
48,111,"Dallam County, TX","2,977", 	497 , 	217 , 	777 
48,113,"Dallas County, TX","1,041,775"," 	46,507 "," 	34,087 "," 	58,928 "
48,115,"Dawson County, TX","5,166", 	692 , 	303 ," 	1,082 "
48,117,"Deaf Smith County, TX","7,061"," 	1,239 ", 	541 ," 	1,936 "
48,119,"Delta County, TX","2,498", 	551 , 	241 , 	861 
48,121,"Denton County, TX","329,454"," 	13,006 "," 	7,735 "," 	18,277 "
48,123,"DeWitt County, TX","9,274"," 	1,361 ", 	595 ," 	2,127 "
48,125,"Dickens County, TX","1,287", 	354 , 	155 , 	553 
48,127,"Dimmit County, TX","4,436", 	514 , 	224 , 	803 
48,129,"Donley County, TX","2,161", 	542 , 	237 , 	847 
48,131,"Duval County, TX","5,602", 	897 , 	392 ," 	1,402 "
48,133,"Eastland County, TX","10,434"," 	1,853 ", 	810 ," 	2,896 "
48,135,"Ector County, TX","59,594"," 	6,195 "," 	2,707 "," 	9,682 "
48,137,"Edwards County, TX","1,655", 	338 , 	148 , 	529 
48,139,"Ellis County, TX","65,940"," 	5,598 "," 	2,891 "," 	8,304 "
48,141,"El Paso County, TX","301,462"," 	19,053 "," 	9,078 "," 	29,029 "
48,143,"Erath County, TX","18,652"," 	2,353 "," 	1,028 "," 	3,677 "
48,145,"Falls County, TX","7,786"," 	1,450 ", 	634 ," 	2,267 "
48,147,"Fannin County, TX","14,560"," 	2,749 "," 	1,202 "," 	4,297 "
48,149,"Fayette County, TX","14,043"," 	2,014 ", 	880 ," 	3,148 "
48,151,"Fisher County, TX","2,200", 	644 , 	281 ," 	1,007 "
48,153,"Floyd County, TX","2,956", 	665 , 	291 ," 	1,040 "
48,155,"Foard County, TX",792, 	168 , 	73 , 	263 
48,157,"Fort Bend County, TX","269,362"," 	12,553 "," 	7,941 "," 	17,164 "
48,159,"Franklin County, TX","5,858", 	915 , 	400 ," 	1,430 "
48,161,"Freestone County, TX","9,585"," 	1,155 ", 	505 ," 	1,805 "
48,163,"Frio County, TX","6,049", 	832 , 	364 ," 	1,301 "
48,165,"Gaines County, TX","6,549"," 	1,255 ", 	548 ," 	1,961 "
48,167,"Galveston County, TX","150,366"," 	8,874 "," 	5,051 "," 	12,698 "
48,169,"Garza County, TX","2,225", 	355 , 	155 , 	556 
48,171,"Gillespie County, TX","13,323"," 	1,720 ", 	752 ," 	2,688 "
48,173,"Glasscock County, TX",586, 	231 , 	101 , 	362 
48,175,"Goliad County, TX","3,792", 	613 , 	268 , 	958 
48,177,"Gonzales County, TX","9,079"," 	1,706 ", 	746 ," 	2,667 "
48,179,"Gray County, TX","9,983"," 	1,446 ", 	632 ," 	2,260 "
48,181,"Grayson County, TX","57,446"," 	6,889 "," 	3,011 "," 	10,768 "
48,183,"Gregg County, TX","52,438"," 	4,755 "," 	2,078 "," 	7,432 "
48,185,"Grimes County, TX","11,546"," 	1,803 ", 	925 ," 	2,682 "
48,187,"Guadalupe County, TX","61,312"," 	5,094 "," 	2,226 "," 	7,961 "
48,189,"Hale County, TX","13,381"," 	2,042 ", 	893 ," 	3,192 "
48,191,"Hall County, TX","1,910", 	616 , 	269 , 	963 
48,193,"Hamilton County, TX","4,553", 	820 , 	358 ," 	1,281 "
48,195,"Hansford County, TX","2,345", 	528 , 	231 , 	826 
48,197,"Hardeman County, TX","2,394", 	695 , 	304 ," 	1,087 "
48,199,"Hardin County, TX","25,433"," 	2,793 "," 	1,283 "," 	4,302 "
48,201,"Harris County, TX","1,818,111"," 	115,808 "," 	98,093 "," 	133,524 "
48,203,"Harrison County, TX","28,986"," 	3,878 "," 	1,695 "," 	6,062 "
48,205,"Hartley County, TX","2,060", 	337 , 	147 , 	527 
48,207,"Haskell County, TX","3,483", 	598 , 	261 , 	935 
48,209,"Hays County, TX","84,560"," 	5,711 "," 	2,547 "," 	8,876 "
48,211,"Hemphill County, TX","1,711", 	220 , 	96 , 	344 
48,213,"Henderson County, TX","41,902"," 	3,779 "," 	1,652 "," 	5,906 "
48,215,"Hidalgo County, TX","285,975"," 	21,528 "," 	12,834 "," 	30,221 "
48,217,"Hill County, TX","16,458"," 	2,852 "," 	1,246 "," 	4,457 "
48,219,"Hockley County, TX","9,434"," 	1,342 ", 	587 ," 	2,098 "
48,221,"Hood County, TX","26,920"," 	1,674 ", 	741 ," 	2,607 "
48,223,"Hopkins County, TX","15,496"," 	2,313 "," 	1,101 "," 	3,526 "
48,225,"Houston County, TX","11,859"," 	1,656 ", 	724 ," 	2,588 "
48,227,"Howard County, TX","13,203"," 	1,873 ", 	818 ," 	2,927 "
48,229,"Hudspeth County, TX","1,596", 	309 , 	135 , 	482 
48,231,"Hunt County, TX","38,399"," 	4,995 "," 	2,608 "," 	7,383 "
48,233,"Hutchinson County, TX","10,656"," 	1,487 ", 	650 ," 	2,325 "
48,235,"Irion County, TX",858, 	156 , 	68 , 	244 
48,237,"Jack County, TX","4,184", 	610 , 	267 , 	954 
48,239,"Jackson County, TX","6,794"," 	1,163 ", 	508 ," 	1,818 "
48,241,"Jasper County, TX","17,426"," 	2,549 "," 	1,114 "," 	3,985 "
48,243,"Jeff Davis County, TX","1,653", 	287 , 	125 , 	448 
48,245,"Jefferson County, TX","109,133"," 	8,770 "," 	3,975 "," 	13,566 "
48,247,"Jim Hogg County, TX","2,463", 	258 , 	113 , 	403 
48,249,"Jim Wells County, TX","16,408"," 	1,887 ", 	825 ," 	2,950 "
48,251,"Johnson County, TX","63,667"," 	5,576 "," 	2,504 "," 	8,649 "
48,253,"Jones County, TX","7,460"," 	1,656 ", 	724 ," 	2,588 "
48,255,"Karnes County, TX","6,102", 	844 , 	369 ," 	1,320 "
48,257,"Kaufman County, TX","43,485"," 	3,927 "," 	2,081 "," 	5,773 "
48,259,"Kendall County, TX","16,867"," 	1,948 ", 	851 ," 	3,045 "
48,261,"Kenedy County, TX",232, 	59 , 	26 , 	92 
48,263,"Kent County, TX",551, 	92 , 	40 , 	144 
48,265,"Kerr County, TX","24,977"," 	2,515 "," 	1,099 "," 	3,931 "
48,267,"Kimble County, TX","3,424", 	446 , 	195 , 	697 
48,269,"King County, TX",186, 	42 , 	18 , 	65 
48,271,"Kinney County, TX","2,002", 	221 , 	97 , 	345 
48,273,"Kleberg County, TX","13,286"," 	1,198 ", 	524 ," 	1,873 "
48,275,"Knox County, TX","2,030", 	571 , 	249 , 	892 
48,277,"Lamar County, TX","22,876"," 	3,028 "," 	1,324 "," 	4,733 "
48,279,"Lamb County, TX","6,062"," 	1,310 ", 	573 ," 	2,048 "
48,281,"Lampasas County, TX","9,529"," 	1,489 ", 	674 ," 	2,305 "
48,283,"La Salle County, TX","3,022", 	426 , 	186 , 	666 
48,285,"Lavaca County, TX","10,544"," 	1,904 ", 	832 ," 	2,976 "
48,287,"Lee County, TX","7,829"," 	1,226 ", 	536 ," 	1,915 "
48,289,"Leon County, TX","9,894"," 	1,487 ", 	650 ," 	2,323 "
48,291,"Liberty County, TX","32,718"," 	3,641 "," 	1,802 "," 	5,479 "
48,293,"Limestone County, TX","10,799"," 	1,741 ", 	761 ," 	2,722 "
48,295,"Lipscomb County, TX","1,506", 	530 , 	232 , 	828 
48,297,"Live Oak County, TX","6,320"," 	1,023 ", 	447 ," 	1,599 "
48,299,"Llano County, TX","15,789"," 	1,201 ", 	550 ," 	1,853 "
48,301,"Loving County, TX",55, 	34 , 	15 , 	53 
48,303,"Lubbock County, TX","130,773"," 	11,171 "," 	5,138 "," 	17,203 "
48,305,"Lynn County, TX","2,672", 	547 , 	239 , 	855 
48,307,"McCulloch County, TX","4,352", 	681 , 	298 ," 	1,064 "
48,309,"McLennan County, TX","103,176"," 	9,680 "," 	4,327 "," 	15,032 "
48,311,"McMullen County, TX",499, 	112 , 	49 , 	175 
48,313,"Madison County, TX","5,353", 	855 , 	429 ," 	1,281 "
48,315,"Marion County, TX","6,505"," 	1,035 ", 	453 ," 	1,618 "
48,317,"Martin County, TX","1,900", 	88 , 	38 , 	137 
48,319,"Mason County, TX","2,818", 	643 , 	281 ," 	1,005 "
48,321,"Matagorda County, TX","19,859"," 	1,769 ", 	773 ," 	2,765 "
48,323,"Maverick County, TX","18,571"," 	1,618 ", 	707 ," 	2,529 "
48,325,"Medina County, TX","18,888"," 	2,640 "," 	1,176 "," 	4,103 "
48,327,"Menard County, TX","1,721", 	392 , 	171 , 	613 
48,329,"Midland County, TX","63,185"," 	6,404 "," 	2,799 "," 	10,009 "
48,331,"Milam County, TX","11,484"," 	1,481 ", 	659 ," 	2,303 "
48,333,"Mills County, TX","2,876", 	580 , 	254 , 	907 
48,335,"Mitchell County, TX","4,116", 	770 , 	337 ," 	1,204 "
48,337,"Montague County, TX","10,302"," 	1,588 ", 	694 ," 	2,481 "
48,339,"Montgomery County, TX","229,697"," 	11,542 "," 	7,394 "," 	15,690 "
48,341,"Moore County, TX","8,104"," 	1,162 ", 	508 ," 	1,817 "
48,343,"Morris County, TX","6,048"," 	1,089 ", 	476 ," 	1,702 "
48,345,"Motley County, TX",774, 	251 , 	110 , 	392 
48,347,"Nacogdoches County, TX","28,608"," 	3,341 "," 	1,460 "," 	5,222 "
48,349,"Navarro County, TX","21,334"," 	3,034 "," 	1,326 "," 	4,742 "
48,351,"Newton County, TX","7,445"," 	1,282 ", 	560 ," 	2,004 "
48,353,"Nolan County, TX","7,079"," 	1,105 ", 	483 ," 	1,726 "
48,355,"Nueces County, TX","150,852"," 	10,524 "," 	4,709 "," 	16,339 "
48,357,"Ochiltree County, TX","4,163", 	574 , 	251 , 	897 
48,359,"Oldham County, TX",858, 	311 , 	136 , 	487 
48,361,"Orange County, TX","38,335"," 	4,224 "," 	1,908 "," 	6,540 "
48,363,"Palo Pinto County, TX","15,576"," 	2,096 ", 	916 ," 	3,277 "
48,365,"Panola County, TX","11,408"," 	1,770 ", 	774 ," 	2,767 "
48,367,"Parker County, TX","51,533"," 	6,257 "," 	2,735 "," 	9,780 "
48,369,"Parmer County, TX","3,808", 	880 , 	385 ," 	1,376 "
48,371,"Pecos County, TX","5,824", 	921 , 	402 ," 	1,439 "
48,373,"Polk County, TX","26,511"," 	2,643 "," 	1,199 "," 	4,087 "
48,375,"Potter County, TX","50,436"," 	6,281 "," 	2,841 "," 	9,722 "
48,377,"Presidio County, TX","3,969", 	580 , 	253 , 	906 
48,379,"Rains County, TX","5,460"," 	1,074 ", 	469 ," 	1,679 "
48,381,"Randall County, TX","55,498"," 	4,815 "," 	2,208 "," 	7,422 "
48,383,"Reagan County, TX","1,424", 	265 , 	116 , 	415 
48,385,"Real County, TX","2,697", 	482 , 	211 , 	754 
48,387,"Red River County, TX","6,998"," 	1,270 ", 	555 ," 	1,985 "
48,389,"Reeves County, TX","4,671", 	751 , 	328 ," 	1,173 "
48,391,"Refugio County, TX","3,723", 	536 , 	234 , 	838 
48,393,"Roberts County, TX",440, 	186 , 	81 , 	291 
48,395,"Robertson County, TX","9,049"," 	1,432 ", 	626 ," 	2,238 "
48,397,"Rockwall County, TX","37,226"," 	2,131 ", 	932 ," 	3,330 "
48,399,"Runnels County, TX","5,246", 	914 , 	399 ," 	1,428 "
48,401,"Rusk County, TX","21,861"," 	3,620 "," 	1,640 "," 	5,601 "
48,403,"Sabine County, TX","8,428"," 	1,048 ", 	470 ," 	1,625 "
48,405,"San Augustine County, TX","5,498", 	929 , 	416 ," 	1,441 "
48,407,"San Jacinto County, TX","14,680"," 	2,119 ", 	926 ," 	3,311 "
48,409,"San Patricio County, TX","28,847"," 	2,395 "," 	1,047 "," 	3,743 "
48,411,"San Saba County, TX","3,206", 	531 , 	234 , 	827 
48,413,"Schleicher County, TX","1,515", 	487 , 	213 , 	761 
48,415,"Scurry County, TX","7,219"," 	1,003 ", 	438 ," 	1,568 "
48,417,"Shackelford County, TX","1,787", 	496 , 	217 , 	776 
48,419,"Shelby County, TX","12,432"," 	2,025 ", 	885 ," 	3,164 "
48,421,"Sherman County, TX","1,350", 	503 , 	220 , 	786 
48,423,"Smith County, TX","91,845"," 	9,837 "," 	4,300 "," 	15,375 "
48,425,"Somervell County, TX","3,907", 	795 , 	348 ," 	1,243 "
48,427,"Starr County, TX","19,884"," 	1,660 ", 	726 ," 	2,595 "
48,429,"Stephens County, TX","4,983", 	651 , 	285 ," 	1,018 "
48,431,"Sterling County, TX",632, 	35 , 	15 , 	55 
48,433,"Stonewall County, TX",935, 	216 , 	94 , 	337 
48,435,"Sutton County, TX","2,065", 	235 , 	103 , 	367 
48,437,"Swisher County, TX","3,178", 	639 , 	279 , 	998 
48,439,"Tarrant County, TX","791,743"," 	40,357 "," 	28,405 "," 	52,308 "
48,441,"Taylor County, TX","57,952"," 	6,418 "," 	2,805 "," 	10,031 "
48,443,"Terrell County, TX",701, 	188 , 	82 , 	294 
48,445,"Terry County, TX","4,861", 	728 , 	318 ," 	1,138 "
48,447,"Throckmorton County, TX","1,084", 	283 , 	124 , 	442 
48,449,"Titus County, TX","12,550"," 	1,994 ", 	871 ," 	3,116 "
48,451,"Tom Green County, TX","48,907"," 	5,191 "," 	2,269 "," 	8,114 "
48,453,"Travis County, TX","545,693"," 	25,449 "," 	11,522 "," 	39,377 "
48,455,"Trinity County, TX","9,114"," 	1,121 ", 	502 ," 	1,740 "
48,457,"Tyler County, TX","10,969"," 	1,440 ", 	629 ," 	2,251 "
48,459,"Upshur County, TX","17,189"," 	2,747 "," 	1,201 "," 	4,293 "
48,461,"Upton County, TX","1,561", 	512 , 	224 , 	801 
48,463,"Uvalde County, TX","11,222"," 	1,093 ", 	478 ," 	1,709 "
48,465,"Val Verde County, TX","19,317"," 	1,578 ", 	706 ," 	2,451 "
48,467,"Van Zandt County, TX","23,633"," 	3,587 "," 	1,568 "," 	5,607 "
48,469,"Victoria County, TX","37,289"," 	3,842 "," 	1,679 "," 	6,005 "
48,471,"Walker County, TX","27,058"," 	1,959 ", 	856 ," 	3,062 "
48,473,"Waller County, TX","17,567"," 	2,168 ", 	947 ," 	3,388 "
48,475,"Ward County, TX","4,842", 	812 , 	355 ," 	1,269 "
48,477,"Washington County, TX","16,560"," 	1,942 ", 	849 ," 	3,036 "
48,479,"Webb County, TX","85,812"," 	6,014 "," 	3,134 "," 	8,893 "
48,481,"Wharton County, TX","17,782"," 	2,885 "," 	1,338 "," 	4,431 "
48,483,"Wheeler County, TX","2,723", 	961 , 	420 ," 	1,502 "
48,485,"Wichita County, TX","56,200"," 	5,607 "," 	2,451 "," 	8,764 "
48,487,"Wilbarger County, TX","6,217", 	922 , 	403 ," 	1,441 "
48,489,"Willacy County, TX","7,401", 	792 , 	346 ," 	1,237 "
48,491,"Williamson County, TX","205,609"," 	9,945 "," 	4,816 "," 	15,074 "
48,493,"Wilson County, TX","17,873"," 	2,912 "," 	1,273 "," 	4,551 "
48,495,"Winkler County, TX","3,100", 	548 , 	239 , 	856 
48,497,"Wise County, TX","25,166"," 	4,055 "," 	1,806 "," 	6,305 "
48,499,"Wood County, TX","21,402"," 	2,845 "," 	1,243 "," 	4,446 "
48,501,"Yoakum County, TX","3,044", 	554 , 	242 , 	866 
48,503,"Young County, TX","8,728"," 	1,257 ", 	550 ," 	1,965 "
48,505,"Zapata County, TX","6,544", 	530 , 	232 , 	829 
48,507,"Zavala County, TX","4,415", 	666 , 	291 ," 	1,041 "
49,001,"Beaver County, UT","3,059", 	811 , 	355 ," 	1,268 "
49,003,"Box Elder County, UT","19,357"," 	3,641 "," 	1,591 "," 	5,690 "
49,005,"Cache County, UT","43,169"," 	6,414 "," 	2,803 "," 	10,025 "
49,007,"Carbon County, UT","9,872"," 	2,115 ", 	924 ," 	3,305 "
49,009,"Daggett County, UT","1,230", 	44 , 	19 , 	68 
49,011,"Davis County, UT","112,482"," 	11,154 "," 	4,875 "," 	17,432 "
49,013,"Duchesne County, UT","10,532"," 	1,874 ", 	819 ," 	2,928 "
49,015,"Emery County, UT","4,636"," 	1,126 ", 	492 ," 	1,761 "
49,017,"Garfield County, UT","3,921", 	969 , 	423 ," 	1,514 "
49,019,"Grand County, UT","5,725", 	712 , 	311 ," 	1,113 "
49,021,"Iron County, UT","22,383"," 	2,648 "," 	1,157 "," 	4,139 "
49,023,"Juab County, UT","3,889", 	972 , 	425 ," 	1,520 "
49,025,"Kane County, UT","6,184", 	693 , 	303 ," 	1,084 "
49,027,"Millard County, UT","5,142"," 	1,579 ", 	690 ," 	2,467 "
49,029,"Morgan County, UT","3,725", 	893 , 	390 ," 	1,396 "
49,031,"Piute County, UT","1,023", 	329 , 	144 , 	515 
49,033,"Rich County, UT","3,181", 	491 , 	215 , 	768 
49,035,"Salt Lake County, UT","411,472"," 	33,209 "," 	16,146 "," 	50,272 "
49,037,"San Juan County, UT","6,064"," 	1,274 ", 	557 ," 	1,992 "
49,039,"Sanpete County, UT","10,863"," 	2,606 "," 	1,139 "," 	4,073 "
49,041,"Sevier County, UT","8,970"," 	2,205 ", 	964 ," 	3,446 "
49,043,"Summit County, UT","28,656"," 	2,634 "," 	1,151 "," 	4,116 "
49,045,"Tooele County, UT","23,163"," 	3,520 "," 	1,538 "," 	5,501 "
49,047,"Uintah County, UT","13,832"," 	2,382 "," 	1,041 "," 	3,723 "
49,049,"Utah County, UT","186,554"," 	20,200 "," 	8,828 "," 	31,571 "
49,051,"Wasatch County, UT","14,322"," 	2,157 ", 	943 ," 	3,371 "
49,053,"Washington County, UT","74,129"," 	3,629 "," 	1,674 "," 	5,584 "
49,055,"Wayne County, UT","1,703", 	500 , 	218 , 	781 
49,057,"Weber County, UT","94,283"," 	13,559 "," 	6,329 "," 	20,789 "
50,001,"Addison County, VT","17,688"," 	5,390 "," 	2,356 "," 	8,425 "
50,003,"Bennington County, VT","21,206"," 	5,069 "," 	2,216 "," 	7,923 "
50,005,"Caledonia County, VT","16,518"," 	5,038 "," 	2,202 "," 	7,873 "
50,007,"Chittenden County, VT","71,291"," 	12,286 "," 	5,868 "," 	18,703 "
50,009,"Essex County, VT","5,229"," 	1,672 ", 	731 ," 	2,613 "
50,011,"Franklin County, VT","22,835"," 	6,706 "," 	2,931 "," 	10,481 "
50,013,"Grand Isle County, VT","5,383"," 	1,576 ", 	736 ," 	2,417 "
50,015,"Lamoille County, VT","13,954"," 	4,040 "," 	1,766 "," 	6,314 "
50,017,"Orange County, VT","15,611"," 	5,384 "," 	2,353 "," 	8,414 "
50,019,"Orleans County, VT","17,949"," 	5,109 "," 	2,233 "," 	7,985 "
50,021,"Rutland County, VT","34,637"," 	7,770 "," 	3,396 "," 	12,144 "
